DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE
ZBdVByr37NO2YEsZOB8S,LE FIVE Bezons,published,pro,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,48.91909&2.2093051,2024-03-18T21:00:00.000Z
ZBh343xB9QImueUhp2Qc,UrbanSoccer - Porte d'Aubervilliers,played,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2024-01-30T19:15:00.000Z
ZBlwa4ao2aIf2PkeAHHL,LE FIVE Paris 13,played,captain,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2023-11-22T21:00:00.000Z
ZBnRh2br1v1T6jEQvrDi,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-01-16T17:30:00.000Z
ZBrU5Y7QGnky4uAwyu7K,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2024-01-14T15:15:00.000Z
ZC0CjEyJV338OZLpj1a2,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-10-11T18:00:00.000Z
ZC6jco8vxECk5yVkyoZ1,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-01T08:00:00.000Z
ZCCjwuZLDRUdyUFcLZCt,Foot POWER 5,canceled,pro,,48.960066&2.2061913,2023-11-16T17:00:00.000Z
ZCSHPgdKH69YrnGt5tsk,UrbanSoccer - Lille Bondues,played,captain,ChIJ58ZerMgrw0cR2Jyp7tZjBn4,50.6913774&3.0860264,2024-02-15T18:10:00.000Z
ZCiw4XhAuJHtW1mm4H96,OHSPORT,played,captain,ChIJHeG9fA4X5kcRbGNzVY5Ud5I,48.9672396&2.5670436,2023-09-29T14:15:00.000Z
ZCpbZRX5ErUQAR8U9pCg,LE FIVE Carrières-sous-Poissy,played,captain,ChIJ9T4fWfyL5kcRCBX-FyZLvEE,48.9468144&2.0230574,2023-11-17T18:00:00.000Z
ZCpmTyEtg2gq1RyX3dGI,UrbanSoccer Meudon,published,captain,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.80013599999999&2.2140811,2024-02-21T12:00:00.000Z
ZCpobmBdtnxggBSiXCn5,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-12-05T20:00:00.000Z
ZCvSrXioe2Ndh2eGLgpg,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-11-10T18:45:00.000Z
ZD04riIWN2uXXbDzjjlX,LE FIVE Bezons,canceled,captain,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2024-02-04T11:30:00.000Z
ZD9fHtZGPDuSbfE0Ii45,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-10-06T16:00:00.000Z
ZDFNycqVhva7MgW7wbzt,Monclub Futbol,played,captain,,43.4299152&5.4001974,2023-10-18T17:00:00.000Z
ZDQrzCtXj8euKbu7QFFj,UrbanSoccer La Défense,canceled,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-11-26T09:15:00.000Z
ZDTm8ciMOo5yWEwwnwAW,UrbanSoccer - Lille Lezennes,played,captain,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2023-11-20T20:45:00.000Z
ZDWwVYUg6CiEkxMpFLGN,Classico Foot,played,captain,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2024-01-04T20:00:00.000Z
ZDZTf13am6yR4kS1wiDZ,LE FIVE Paris 18,hidden,pro,,48.8978522&2.3700234,2023-09-28T15:00:00.000Z
ZDfRnGACjxEGARHYNMdU,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-10-15T16:15:00.000Z
ZDnAM2rr4Ec9YBqbgi4t,SOCCER CENTER,published,captain,,43.5462821&5.3653171,2023-08-07T17:00:00.000Z
ZEJwyoiV1NC0b27hIWCl,Foot-Max Argenteuil,published,pro,,48.9501632&2.2093946,2023-09-17T12:00:00.000Z
ZEKXZP8J1f1rsDujOg9M,LE FIVE Paris 18,played,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-12-21T21:00:00.000Z
ZEf5h0C6JRMrSqxtkex7,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-12-06T20:00:00.000Z
ZEjemyL3DeKISGSyzpmV,LE FIVE Champigny,published,pro,,48.8194084&2.5251846,2023-11-14T16:00:00.000Z
ZErQlJemr10bhO90sVKV,Le Street Foot en Salle,canceled,captain,ChIJt_AXL6Jg5kcRu6rBmnrmeUM,49.0164435&2.181307,2024-01-07T12:30:00.000Z
ZEtzQqrw9KTavfaTTnT0,UrbanSoccer - Lille Bondues,published,captain,ChIJ58ZerMgrw0cR2Jyp7tZjBn4,50.6913774&3.0860264,2023-09-29T20:30:00.000Z
ZEwFfFBRVMcluwhlHgBH,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-03-20T22:00:00.000Z
ZF2q3AdHetFWk2QNHTwb,Game 13 foot indoor,canceled,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2024-01-28T17:30:00.000Z
ZF648gjCCPuEt881A4CA,LE FIVE Paris 17,played,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-10-23T17:00:00.000Z
ZFAnH7Bs2bwYgCG5FTKU,Élite 5 Soccer,played,captain,ChIJ5-jfdlZk5kcRYIaELgvikaM,48.9009153&2.2297275,2023-10-07T13:00:00.000Z
ZFMGHZzop7Lh0nu7Up6w,Top Ten,played,pro,,48.8729106&2.6840919,2023-10-03T15:00:00.000Z
ZFZRakFuruShp7MFzEk4,LE FIVE Marville - La Courneuve,played,captain,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9364404&2.3869147,2023-11-18T11:00:00.000Z
ZFsLtfAoF7tie1CmC5Vv,UrbanSoccer - Toulouse Sept Deniers,canceled,captain,ChIJk5nUBdOkrhIRP-1aUJzo-lA,43.6321552&1.411696,2023-11-26T09:30:00.000Z
ZGNSN68tQConb2eeNSYR,Evolution Football,canceled,captain,ChIJX0YulIi8yRIRnGh62u3UXTQ,43.2836074&5.52356,2024-01-25T20:30:00.000Z
ZGXJtQZa14ufUPUYJOf8,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2023-09-03T07:00:00.000Z
ZGdFOSPjzz0VqKzDl86F,We Are Sports,played,captain,ChIJFZU5oBHC9EcRJTFrSkI1xxg,45.7113247&4.8761886,2023-10-11T17:30:00.000Z
ZGjGrykrvTxgXh84w4t4,Top Ten,published,pro,,48.8729106&2.6840919,2024-01-12T21:30:00.000Z
ZGnJzG4aDNDeH1FpqDri,LE FIVE Villette,played,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2023-12-11T19:30:00.000Z
ZGuQXxwtnFNROnAdtIzT,TEP Reverdy,played,captain,ChIJ97IzEXZt5kcRrziQffedeSo,48.885319&2.3764243,2023-12-11T18:00:00.000Z
ZHBJQkkx9KGbqs5opBgw,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-12-18T20:20:00.000Z
ZHE6jNcoD8DNaz6sgdTT,Stade de la Tour aux Parachutes,canceled,captain,ChIJbwsrhCpy5kcRca22Pnhr8MU,48.8175176&2.3643354,2023-10-28T13:00:00.000Z
ZHGFUvLmxNsHtVcHaIQE,Stade Marius Requier,played,captain,ChIJZ99DmFPtyRIRo93gYYOp8b8,43.5039781&5.3911845,2024-02-09T19:45:00.000Z
ZHZCFvspiBl3CFikxFnc,Foot POWER 5,played,pro,,48.960066&2.2061913,2023-10-03T17:30:00.000Z
ZHZNwTBrVxs1BUUADt66,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-12-07T16:30:00.000Z
ZHajoizWoxTcwOL5ofQc,Foot POWER 5,published,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2023-10-08T19:00:00.000Z
ZHkYLt5UNPVG72ksW4uH,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2023-12-19T12:00:00.000Z
ZIAu82VhV2LNuiqRS0Ne,Classico Foot,canceled,captain,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2023-10-16T19:30:00.000Z
ZIShxcLAH4s3zZHUev9O,LE FIVE Paris 18,played,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-12-25T15:00:00.000Z
ZIVKqYQd3lNhtfSJmhZU,Le Street Foot en Salle,canceled,captain,ChIJt_AXL6Jg5kcRu6rBmnrmeUM,49.0164435&2.181307,2023-09-18T18:00:00.000Z
ZIfHYtowkzTwrKb4n1QW,Stadium Thiais,canceled,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-02-08T18:30:00.000Z
ZIgm3EKf0KxldY6yoW6V,UrbanSoccer - Quai d'Ivry,canceled,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2023-12-07T19:00:00.000Z
ZIlASEwETd5mp9KAqkH1,Stadium Thiais,played,pro,,48.7511024&2.3713455,2024-01-04T11:00:00.000Z
ZIrhL1qqCJt6oM6MTY3M,UrbanSoccer - Puteaux,canceled,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2024-01-26T19:30:00.000Z
ZJ9BH0iWLomI17FDb6TB,Parcours sportif de la plaine du Luth,played,captain,,48.9353111&2.2867938,2023-09-02T08:30:00.000Z
ZJLFzut7ngqdBGFvPLT6,LE FIVE Bobigny,canceled,captain,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2023-12-28T22:00:00.000Z
ZJR9ljVt9uAjAAB5cn05,Speed Soccer Five,played,captain,ChIJ2xTNglV25kcR3UDi4AXGfDU,48.7360598&2.315058,2023-12-25T11:00:00.000Z
ZJnaylNczhNHPGA39TbR,FOOT IN FIVE - ÉPINAY-SUR-SEINE,published,pro,,48.9552257&2.3328346,2023-09-27T16:00:00.000Z
ZKCYMSNdL9F36vry5TqX,LE FIVE Bezons,published,captain,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2024-02-23T20:00:00.000Z
ZKEtZFmLx8HyJaDIc60o,Hoops Factory Paris-Villette,played,captain,ChIJs1kcDDRs5kcRkbfCQVfDcyA,48.9046968&2.3794611,2023-11-14T20:00:00.000Z
ZKIoSkbWlme9zLchBlpn,UrbanSoccer La Défense,canceled,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-10-29T11:00:00.000Z
ZKUc5nSgmuRLdWpUWiQ6,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-10-08T15:00:00.000Z
ZKWjvOZPFMjSpTHxtBw8,Foot paris,published,captain,ChIJd2GJua5t5kcR_zneoHO7R-k,48.8904693&2.3731397,2024-02-25T09:00:00.000Z
ZKae6kK0tUVnjLcuWklz,LE FIVE Bezons,published,pro,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,48.91909&2.2093051,2024-03-20T16:30:00.000Z
ZKk6wp4gXyseAfR9xL7O,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-09-22T14:00:00.000Z
ZL1zVEoN2DiD9r7AMVvl,Foot POWER 5,canceled,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2024-03-05T17:00:00.000Z
ZL7J3SoTNG8UVhuX6aRL,LE FIVE Bezons,published,captain,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2024-02-19T19:00:00.000Z
ZLSYvUrjQPUbiIQ4DJiL,FOOT IN FIVE - ÉPINAY-SUR-SEINE,published,pro,,48.9552257&2.3328346,2023-09-19T10:30:00.000Z
ZLcpCS4GMDomTmtmAwDz,LE FIVE Bezons,played,captain,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2024-01-09T17:00:00.000Z
ZLgi2ACPuTfeNgj62eqX,LE FIVE Créteil,published,pro,,48.7643086&2.4706522,2023-10-11T15:00:00.000Z
ZLtsU6a7K1UBwtr8PmxW,FIVE ARENA MEAUX ,canceled,pro,,48.9539465&2.9154573,2023-11-24T16:00:00.000Z
ZLyWdeYyCFTPPuhC9pX9,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-11T16:50:00.000Z
ZM0NDvux5prQNffr0CZZ,Le Complexe,published,captain,ChIJexwYFcu8-EcRFCEfNcmOvc8,45.1417898&1.4735768,2023-09-19T17:00:00.000Z
ZM5KtWAikVnt4Nwm73Rk,LE FIVE Montreuil,published,captain,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.86124119999999&2.4653876,2024-01-05T18:00:00.000Z
ZM5UbA1BPNfcl1REPJ7H,Gymnase Felix Eboué,played,captain,ChIJ-yo0UegS5kcRuceZIBAQaGg,48.8817274&2.4843295,2023-12-10T09:45:00.000Z
ZMCOT0zKUys1n4T7yJtE,UrbanSoccer - Puteaux,canceled,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-12-04T11:00:00.000Z
ZMNEVwQDpx4LvdWRHsJy,Arena Club,played,captain,ChIJeWJWRjYvw0cRbnJR4ZXAKMA,50.7696017&3.1236104,2023-12-19T18:15:00.000Z
ZMeEUnNzeAWsLCbnOS3y,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-01-30T18:30:00.000Z
ZMr1i7bMVBlwrK4nFsQL,Parc des sports des Maisons Rouges,published,captain,ChIJlRgC-MAN5kcRniSfE7KINi8,48.8302193&2.5256499,2024-02-17T15:00:00.000Z
ZNT44bJ26h1BzHrw9nNh,STADIUM FOOT 5 VILLAGE,canceled,captain,ChIJbbOWFtC4yRIR0WXVerbWmnE,43.269413&5.4260321,2024-02-15T19:00:00.000Z
ZNZICIWxnRxSb1yfmaiZ,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-01-30T21:00:00.000Z
ZNeFK4FICjTpThwSWbOZ,Play Soccer,published,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-10-22T10:20:00.000Z
ZNi9pImbl7BlbNAvUJ0m,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-10-07T13:30:00.000Z
ZNn9NDfJSqH2FuhduUGU,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-12-18T18:00:00.000Z
ZO40cruu1bZMJWpi2X4O,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-11-25T14:30:00.000Z
ZO4dDID5pZkej3hCoQ3P,UrbanSoccer - Puteaux,canceled,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-10-02T17:30:00.000Z
ZO8jtrBAhjYL9cFAduyY,LE FIVE Villette,canceled,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2023-11-02T21:00:00.000Z
ZOFbbnpQMaQC9tbpNV2F,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-11-09T11:30:00.000Z
ZOIr3QR8VG9k8z4gaSdV,UrbanSoccer Evry,published,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2023-12-10T18:00:00.000Z
ZOJdppd6nlF0pe9XC9pE,Foot POWER 5,published,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2023-09-30T18:00:00.000Z
ZOLy4KQ1OOtTVWA0UFsN,SOCCER CENTER,canceled,captain,ChIJuVneyuTyyRIR91iGdzZDVzU,43.5462821&5.3653171,2023-09-20T17:00:00.000Z
ZOamnn2j4hcFmiLnojpS,Stadium Thiais,played,captain,,48.7511024&2.3713455,2023-09-07T17:00:00.000Z
ZOdSXO7VylSddTft3Shp,Stade Auguste Delaune,published,captain,ChIJG7nfN0xm5kcRVubnnxpZUAY,48.9752956&2.2565823,2023-10-07T12:45:00.000Z
ZOfSJQbvBxBOfhExWSMH,LE FIVE Bobigny,canceled,captain,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2023-11-06T17:30:00.000Z
ZOhYhgBxThjN9KxwDiAM,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-09-20T17:00:00.000Z
ZOxPDtIe3Hwkd3Gw4mYy,Classico Foot,played,captain,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2023-10-22T17:00:00.000Z
ZOzQJMSzUz5w1GDMMfCt,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-12-11T16:45:00.000Z
ZP3hvHNM7BvqAO4p3fRx,UrbanSoccer - Quai d'Ivry,published,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-10-27T11:45:00.000Z
ZPCUSxMd2rf0zU9G9nDa,GFC Foot Indoor,canceled,captain,ChIJofRGnUSbkUcRzYQUtJAexeE,47.7566418&7.313073300000001,2023-12-16T18:00:00.000Z
ZPIgwRxxCftllMv0q317,LE FIVE Villette,canceled,pro,,48.9070122&2.3861459,2023-09-26T21:00:00.000Z
ZPLWgO3VCTe5cEODIeAj,Stadium Thiais,played,pro,,48.7511024&2.3713455,2023-09-28T10:00:00.000Z
ZPM3Go134r4YhgHc3rpJ,Game 13 foot indoor,canceled,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2023-11-28T21:00:00.000Z
ZPQO6CxnkyRWWBTtPexQ,UrbanSoccer Meudon,played,captain,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.8001332&2.2140804,2023-09-17T17:00:00.000Z
ZPcCAQBkXmlKBY5TRG2h,Z5 Aix,played,captain,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2024-01-29T17:00:00.000Z
ZPdnqS4o9tbxR82eR9nL,UrbanSoccer - Puteaux,played,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-12-18T18:00:00.000Z
ZPohRdyC2sLDmNxk28Em,Stade Auguste Delaune,published,captain,ChIJZdSr3uhl5kcRTcQPc6ODsjc,48.9281425&2.2206685,2024-01-13T10:00:00.000Z
ZQ7VE1hzR9tAjrmZGimD,Stade Lilian Thuram,played,captain,ChIJy0-vXf9l5kcRH4WAmpihUQE,48.933705&2.2828141,2024-01-14T09:15:00.000Z
ZQAbyWR5FaPnvOUMYIET,LE FIVE OL,played,captain,ChIJmz3whejH9EcR3j9ApNRukKE,45.7673403&4.9802325,2023-10-15T15:30:00.000Z
ZQjZWJ8kMEwEDYvrbemp,Monclub Futbol,published,pro,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2023-10-05T17:00:00.000Z
ZQo5QtIZTTPThB3CvniD,UrbanSoccer - Lille Bondues,canceled,captain,,50.6913774&3.0860264,2023-08-08T18:15:00.000Z
ZQwfMvau9be0e1vn6B0j,Evolution Football,canceled,captain,ChIJX0YulIi8yRIRnGh62u3UXTQ,43.2836074&5.52356,2023-11-03T18:00:00.000Z
ZQzS2VZUylz9UHGxf5Xz,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-09-28T15:30:00.000Z
ZR686B1obNBlsG0JJuOY,UrbanSoccer - Puteaux,played,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-11-19T16:15:00.000Z
ZRs9q91WOpD4S67W5ck2,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-03-20T16:30:00.000Z
ZRvZJcJp0xHPfSTbTy6z,Top Ten,canceled,pro,,48.8729106&2.6840919,2023-11-17T16:00:00.000Z
ZS1QZQpEDaH9835tonbR,LE PARK Complexe Multisports,canceled,captain,,48.8337843&2.5728501,2023-09-01T16:00:00.000Z
ZS2fCrvazpPrMH9seh88,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-01-18T11:00:00.000Z
ZS68FmPyMu7h7mMldFfY,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-12-17T21:00:00.000Z
ZSFO0nefhr3LNd12ctbC,Stade Philippe Struxiano,canceled,captain,ChIJlUhpSWe8rhIRdJPk0L50b0k,43.5776601&1.468186,2024-01-01T15:00:00.000Z
ZSGiO0UhNbVlD0F635W5,Terrain de Draveil,played,captain,,48.6889414&2.3919424,2023-09-10T08:30:00.000Z
ZSPPV4OvDuIsdL4Pa5vF,Monclub Futbol,played,captain,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2024-02-06T19:00:00.000Z
ZSUJENOhbR33C6cFEXos,LE FIVE Bezons,played,pro,,48.91909&2.2093051,2023-11-28T17:00:00.000Z
ZScL8reilHdYgN9a9UvS,UrbanSoccer - Marne-La-Vallée,published,captain,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2023-11-21T17:00:00.000Z
ZScYkKwOZlyJ33S0HI7y,FOOT INDOOR Marseille,played,captain,ChIJ41AMCxC8yRIRLHLGt11sc-U,43.2859688&5.4882746,2023-10-09T17:00:00.000Z
ZSrLWetCzRL7gcHayuCt,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-02-22T16:00:00.000Z
ZSz4PBR0naSowDkq0n77,UrbanSoccer - Quai d'Ivry,draft,captain,,48.8199836&2.3936285,2023-08-21T17:00:00.000Z
ZT2jDfEeZFMtrQ5uqWy4,SOCCER CENTER,played,captain,ChIJuVneyuTyyRIR91iGdzZDVzU,43.5462821&5.3653171,2023-09-18T17:00:00.000Z
ZTFQPuQnoXzAXwSIzenh,UrbanSoccer Guyancourt,canceled,captain,ChIJmdX-2c-A5kcRj1wtOS8rZmo,48.7722091&2.0600292,2023-10-05T17:00:00.000Z
ZTLSjj9hzleQ0uWr9Cy0,LE FIVE Montreuil,published,pro,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.8613036&2.4653095,2024-02-16T11:30:00.000Z
ZTQ1fYDdvos3JOY6zFCL,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-01-16T19:30:00.000Z
ZTYNyTgfeWkdDu52Hm9D,LE FIVE Bezons,canceled,captain,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2024-01-14T19:30:00.000Z
ZTd4HpH0Vmbba6xqwMzM,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2024-01-20T19:15:00.000Z
ZTjYDph5pvn11isYyqX3,Top Ten,published,pro,,48.8729106&2.6840919,2023-09-02T14:30:00.000Z
ZU4GGrFNsHTrh9kbHj3U,Stade Robespierre,published,captain,ChIJrSdPdLpk5kcRTIf7gmbAvcU,48.8692482&2.2034218,2024-02-12T12:30:00.000Z
ZU8QfPlPBV3EjRLJ2GNa,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-29T16:30:00.000Z
ZU8zx5Ebrr6EdqUB1KBE,Z5 Aix,played,captain,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2024-01-05T19:00:00.000Z
ZUDXLMR1XYCXkpQnMHMl,LE FIVE Bezons,canceled,captain,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2024-01-17T18:30:00.000Z
ZULw4tYjouNF6bEtLtaI,Footbox,published,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-02-16T17:00:00.000Z
ZUM16qWXCIp3BHzG66TI,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-08T19:30:00.000Z
ZUWPTVdUUTU4MihR2FNP,UrbanSoccer Meudon,played,captain,,48.8001332&2.2140804,2023-09-06T18:30:00.000Z
ZUmLBm14bGZnunAI8m8L,Monclub Futbol,canceled,captain,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2023-12-20T17:00:00.000Z
ZUtr689ME3az4CrRJG5a,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-01-13T08:45:00.000Z
ZUwITtLA5MX8acxqLpRM,Parc Sainte Barbe,published,captain,ChIJtw301r5w5kcRvRjidiuAyaw,48.7922897&2.2913469,2023-12-23T12:00:00.000Z
ZUxbzau3JZdj3T6u6ob9,UrbanSoccer - Marne-La-Vallée,played,captain,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2023-09-22T18:15:00.000Z
ZV3NoLtfp4Td4Mm1kxVh,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-10-02T10:30:00.000Z
ZV3gcAZkPDVcV5n8A1ux,Complexe Sportif Nelson Mandela,played,captain,ChIJP4TwvVNk5kcRo8MYdkqAecs,48.9051672&2.2321731,2024-02-17T14:45:00.000Z
ZVFH6WIrtK6bfg59HIpm,UrbanSoccer - Lyon Parilly,canceled,captain,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2023-11-15T17:30:00.000Z
ZVSnzHltrGRFcFveWCvD,Top Ten,hidden,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-10-07T20:00:00.000Z
ZVcz8fNQj3xWkbGQE3Qr,LE FIVE Créteil,published,captain,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,48.7643086&2.4706522,2024-01-13T20:30:00.000Z
ZVeucIEy9xA9wIpHygUu,LE FIVE Montreuil,published,pro,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.8613036&2.4653095,2024-02-27T16:00:00.000Z
ZVfVnYeiCIE0DymvxcUg,UrbanSoccer La Défense,published,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-02-03T15:45:00.000Z
ZVhYYzGcHrDlE0oFPZNX,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-10-01T19:30:00.000Z
ZViLxjVpG0J2EViTP6ib,We Are Sports,canceled,captain,ChIJFZU5oBHC9EcRJTFrSkI1xxg,45.7113247&4.8761886,2024-02-08T19:30:00.000Z
ZVv8UYeYoFDnM96du7Pt,SOCCER CENTER,published,captain,,43.5462821&5.3653171,2023-08-28T17:00:00.000Z
ZVzTrj6aY1YqW2RceH8q,UrbanSoccer La Défense,canceled,captain,,48.8996456&2.2216773,2023-09-15T19:00:00.000Z
