DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE,DURATION,PRICE,PRICE_UNDISCOUNTED,VISIBILITY,GOLD_EXCLUSIVE,MOOD,LEVEL,ORGANIZER,ATTENDEES,MAX_PLAYERS,GOOD_PLAYERS,LATE_PLAYERS,NO_SHOW_PLAYERS,RUDE_PLAYERS,INTERESTED,PAYMENT_TYPE
qeDYeOTihgzZaYCjVL8l,Z5 Aix,played,captain,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2023-11-09T18:00:00.000Z,60,11,,public,false,Détente,3,K2fiwUhn87gZIbFav9uyYkfliRw2,10,10,1,0,0,0,2,on-site
uVwfFjPoImdYRatQ88sn,UrbanSoccer - Toulouse Sept Deniers,played,captain,,43.6321552&1.411696,2023-11-09T18:00:00.000Z,60,11,,public,false,Détente,3,raPu4ZLoUMa31f62hfT7tlsytji1,10,10,2,0,0,0,0,on-site
yhmqx5rlBbX72KhTLyFj,UrbanSoccer - Asnières,published,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-11-09T18:00:00.000Z,60,12,,public,true,Détente,2,rDYkT3Wkesf08FlaHx5KMRIUqB82,9,10,0,0,0,0,0,on-site
LHgqgCJwJaA8ZTziWhUO,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-11-09T18:15:00.000Z,60,14.5,,public,true,Chill,2,wRCnae6L3pYnBey0FFd7HefQJLA2,10,10,3,0,0,0,1,on-site
ZgKkBe3E2zZFqef6KW2w,UrbanSoccer La Défense,canceled,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-11-09T18:15:00.000Z,60,14.5,,public,true,Chill,2,wRCnae6L3pYnBey0FFd7HefQJLA2,8,10,0,0,0,0,0,on-site
a4TTiBBMlpaNNi6Qbr2E,UrbanSoccer Evry,canceled,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2023-11-09T18:15:00.000Z,60,10.5,,public,true,Détente,3,xWl3gMGRsvXk7tYSpzQFSlPjSbs2,7,10,0,0,0,0,1,on-site
gLOOclFd4JNhoT0QY4lS,UrbanSoccer Evry,canceled,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2023-11-09T18:15:00.000Z,60,10.5,,public,true,Détente,3,xWl3gMGRsvXk7tYSpzQFSlPjSbs2,5,10,0,0,0,0,0,on-site
4n8xrmHGxPU3zbtvbBQD,Foot POWER 5,played,captain,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2023-11-09T18:30:00.000Z,90,12,,public,false,Détente,4,Ry0hYGSEjYWMVK4e8oLCEztwwZz1,10,10,3,0,0,0,5,on-site
5D0s8iX5gNSZ3tYh3Hia,UrbanSoccer - Asnières,published,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-11-09T18:30:00.000Z,60,12.5,,public,true,Competition,4,OJNGyweDT7dFmo4S4SJ4w7RwOCA2,9,10,0,0,0,0,1,on-site
KNhCa7HjqJtjxoTZcxuo,Élite 5 Soccer,played,captain,ChIJ5-jfdlZk5kcRYIaELgvikaM,48.9009153&2.2297275,2023-11-09T18:30:00.000Z,60,,,public,true,Détente,2,5CcdNoTCC7Z9vrgKieYLbj86VhK2,10,10,3,0,0,0,1,on-site
c0phj37avZMDOD2tMytw,Cité des Sports,canceled,captain,ChIJ70UPf6R75kcRGb3NAV9k7Ww,48.8247744&2.2650728,2023-11-09T18:30:00.000Z,60,,,public,false,Competition,3,FBO60TSbFVastm8OBpSw1YP6y1y2,9,10,0,0,0,0,1,on-site
c7oIbNYUy7QV4XKYE014,FOOT INDOOR Marseille,played,captain,ChIJ41AMCxC8yRIRLHLGt11sc-U,43.2859688&5.4882746,2023-11-09T18:30:00.000Z,60,10,,public,false,Détente,3,OeAFtBtqCUNPSuFMO1EQYa3XR3C2,10,10,0,0,0,0,0,on-site
cnM1ckn8AoKlbYDw81g5,UrbanSoccer - Puteaux,played,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-11-09T18:30:00.000Z,60,13,,public,true,Détente,3,Di12SH11fFXqKGb9vDod5O8JtFB3,10,10,1,0,1,0,0,on-site
nxEIMHSpzYyP8OTZavpC,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-11-09T18:30:00.000Z,60,10,,public,false,Détente,2,ALKmZi58BQcwiVINAeCH2chkXe32,5,10,0,0,0,0,1,on-site
s7xADDsbWvNirKKuxNCo,École Publique Albert Camus,published,captain,ChIJgR_MLSMvw0cRdj62MZ5Wi1k,50.7425572&3.1832598,2023-11-09T18:30:00.000Z,90,3,,public,false,Détente,3,rR1dmkc1D3dpaRXldgTx5h9Jafe2,7,10,0,0,0,0,0,on-site
sTX3RgEi53IGt4EhYTir,Lille Football Faubourg de Bethune,published,captain,ChIJgUO_inLVwkcR9OZ3Xp9c_v0,50.62148730000001&3.0386445,2023-11-09T18:30:00.000Z,120,3,,public,false,Détente,2,zjy5cuJtnGeiJ4QHpaZDAoTpGUJ2,15,16,0,0,0,0,0,on-site
vH7igHxyocGt3StPixF5,FOOT INDOOR Marseille,canceled,captain,ChIJ41AMCxC8yRIRLHLGt11sc-U,43.2859688&5.4882746,2023-11-09T18:30:00.000Z,60,10,,public,false,Détente,3,OeAFtBtqCUNPSuFMO1EQYa3XR3C2,9,10,0,0,0,0,0,on-site
xlAV6WQaE7R62YAy659y,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-11-09T18:30:00.000Z,60,13,,public,true,,2,Vv3Z1Ebx8gPsVVQlyzd9sQEKcFp2,10,10,2,0,0,0,0,on-site
zWnBpmRqEbaF8DNFw6km,UrbanSoccer - Lyon Parilly,played,captain,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2023-11-09T18:30:00.000Z,60,10,,public,true,Détente,3,1xgSGBb4nac7DjM7JBi9Jo3ZDZI2,10,10,3,0,0,0,0,on-site
3B12Fa8cgIwEqd9n7vBr,LE FIVE Sarcelles,played,captain,ChIJ6_q3Fxhq5kcRCpoEwnoXX1Q,48.99782219999999&2.3902225,2023-11-09T19:00:00.000Z,60,10,,public,false,Détente,3,que2ClS9cKaQ76VTIMNVaEEzQlW2,10,10,4,0,0,0,0,on-site
FnfaHH9zNWS8SJrdIZeW,Complexe sportif Arrighi - Stade - Gymnase - Tennis,played,captain,ChIJdY7UfIRz5kcRyDIR404fW5A,48.7830911&2.3989573,2023-11-09T19:00:00.000Z,120,,,private,false,Détente,3,5v9WX6HkohWW6s4r8BR39p1iJxu1,18,18,3,0,0,0,1,on-site
GFrQjowiH3CFWFeqyFok,UrbanSoccer - Puteaux,played,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-11-09T19:00:00.000Z,60,14.5,,public,true,Détente,3,RjnILKUgrrYly5GOAr8iC9cVDLt2,10,10,10,0,0,0,3,on-site
JUIGnNtg9M3Jl6DBryci,Footsal,played,captain,ChIJa7HS298pw0cRMoVDj0XqVdI,50.6397895&3.1251337,2023-11-09T19:00:00.000Z,60,8,,private,false,Détente,3,ydQSvbudLDZHsUN8NFABk8kFyeo2,10,10,9,0,0,0,1,on-site
Kik44pwNMRfLstDCwA3Z,T4,published,captain,ChIJESDRm6Nn5kcRCabUV_lUG8I,48.99411860000001&2.2529772,2023-11-09T19:00:00.000Z,120,,,public,false,Compétition,5,6JXgCR5so6fABA4AmJERaIczAbm1,21,22,0,0,0,0,0,on-site
NHyKPCkQCXNJUUuwm2uA,Kaiser Park,played,captain,ChIJsRLZzKFg5kcRBCfNws9nssw,49.0175545&2.1775301,2023-11-09T19:00:00.000Z,90,12,,public,false,Détente,3,fTSRHkvCwQViD9lqN3QjWqhhpih1,10,10,3,0,0,0,1,on-site
PR1c8i5lpkNJhbdlkjbf,Classico Foot,canceled,captain,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2023-11-09T19:00:00.000Z,60,9,,public,false,Détente,3,zVQoqRL645WvZqT1jd7nZeEf77K2,9,10,0,0,0,0,1,on-site
a8tvuXs7UdMj1iZ564mE,UrbanSoccer Orsay,played,captain,ChIJpZIJg7J45kcRrKWKhtbfnEQ,48.70829&2.17794,2023-11-09T19:00:00.000Z,60,,,public,true,Compétition,3,zJ3af4txs7R0BVJK23ucTxL61mA3,10,10,2,0,0,0,1,on-site
cEpw8RdvbZZJ5HC1m87w,Massilia FIVE,played,captain,ChIJxZ6UmMW-yRIR7ot5DChYj4w,43.28920790000001&5.4503802,2023-11-09T19:00:00.000Z,60,10,,private,false,Détente,2,SrD2RCfeRtPR07dx1prpVpPDyrv1,10,10,8,0,0,0,0,on-site
ghcM7KtYdgXvmA4I1lgC,LE FIVE Paris 17,canceled,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-11-09T19:00:00.000Z,60,12,,public,true,Compétition,2,9IN3gTGtMhRhv46YnA66oyWTf5F2,8,10,0,0,0,0,1,on-site
qjxiscML9YozZMbYUUfY,LE FIVE Paris 17,played,captain,,48.900032&2.3213449,2023-11-09T19:00:00.000Z,60,12,,public,true,Détente,4,ZVdBnXrqjsehzF6nJ1xlH5nyItj2,10,10,2,0,0,0,2,on-site
sRAG283kCPU9pd2kC4F6,Le Street Foot en Salle,canceled,captain,ChIJt_AXL6Jg5kcRu6rBmnrmeUM,49.0164435&2.181307,2023-11-09T19:00:00.000Z,90,12,,public,false,Compétition,5,Wsk15gw885bk3eK5vC36zKLCM3x1,5,10,0,0,0,0,1,on-site
h78V4mwowsH2Xq49F6iC,LE FIVE Sarcelles,played,captain,ChIJ6_q3Fxhq5kcRCpoEwnoXX1Q,48.99782219999999&2.3902225,2023-11-09T19:10:00.000Z,90,13,,public,false,Détente,2,teJWyUweiHbF7gi2wai3tq2vDQI3,10,10,3,0,1,0,1,on-site
U0ISRvNPvZrTHYqYgjPq,Gymnase De La Coussaye,published,captain,ChIJH_DYT5No5kcRcdGDDyriXxo,48.9632044&2.3067234,2023-11-09T19:15:00.000Z,90,,,public,false,Compétition,5,YBVZaSvcZKMxowhbLY9gh9ByB8T2,8,10,0,0,0,0,0,on-site
84TaODLSETlCrmapQY9J,Z5 Aix,played,captain,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2023-11-09T19:30:00.000Z,60,11,,public,false,Détente,,yJ5LcR37dlhfJSLUDesg5VNotET2,10,10,3,0,0,0,0,on-site
AJgkLelpnKozYdSHmFdc,LE FIVE Bezons,published,captain,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2023-11-09T19:30:00.000Z,90,16.5,,private,true,Détente,2,OG8pBRPfv6RMpkeyqt3Q1Pb7v1O2,4,10,0,0,0,0,0,on-site
CT1cqQamTq5Ft7vsHqGR,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-09T19:30:00.000Z,90,15,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,7,0,1,0,0,on-site
DgP4lGAjVGwnLbIx5UOm,LE FIVE Paris 18,canceled,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-11-09T19:30:00.000Z,60,14,,public,true,Détente,2,xGDIAdHekoS1qHn9gUd9kiPFYsk2,10,10,0,0,0,0,1,on-site
KiehhJdspfRp5qRVtx6Z,Stadium Thiais,hidden,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-09T19:30:00.000Z,90,15,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,2,12,0,0,0,0,0,on-site
QMestGqL3H8Ou3Obup7w,LE FIVE Villette,canceled,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2023-11-09T19:30:00.000Z,60,14,,public,false,Détente,1,Fmuk0GrJRuadPPA9y8m77gBuM1m2,9,10,0,0,0,0,0,on-site
iiaNdPLl5G9ZaoM6Q0oT,UrbanSoccer Meudon,played,captain,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.8001332&2.2140804,2023-11-09T19:30:00.000Z,90,16.5,,public,true,Détente,2,hSwjoCpQ5IfdvBBBnKXlSn0mNRu1,10,10,2,0,0,0,0,on-site
jL9Hi9oqLepuLBL9aFxU,Stadium Thiais,canceled,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-09T19:30:00.000Z,90,15,,private,false,Détente,2,ax4d5hTNycfcgKT9LrJiKbpDEJ02,10,10,0,0,0,0,0,on-site
2zpneBSGkUMNHUooiQp1,UrbanSoccer - Quai d'Ivry,canceled,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-09T19:45:00.000Z,90,20,,public,true,Compétition,3,K482d3xcTsbz4fYMOl5XmRaK9Al2,9,10,0,0,0,0,0,on-site
YARIWiXgS0Q8ZPbVMDeH,Stade Marius Requier,published,captain,ChIJZ99DmFPtyRIRo93gYYOp8b8,43.5039781&5.3911845,2023-11-09T19:45:00.000Z,90,,,public,false,Détente,3,flRb9d7MzXhxACGwjWr251WIx7Q2,12,16,0,0,0,0,0,on-site
wkFWEgzogjCNVpZaTMl1,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-09T19:45:00.000Z,90,20,,public,true,Compétition,3,K482d3xcTsbz4fYMOl5XmRaK9Al2,10,10,2,0,0,0,1,on-site
GiCfrlksbxb1DgkczFm0,Stade de Foot André Robert,played,captain,ChIJaYV-Ok4d5kcRxzQr1RiT9DI,48.875595&2.7515223,2023-11-09T20:00:00.000Z,120,10,,public,false,Détente,3,oHZ6slylkVPuwodkOiA4R831Oyk1,16,16,2,0,0,0,1,on-site
HRzo4AOceZMIjl1CopiU,Massilia FIVE,canceled,captain,ChIJxZ6UmMW-yRIR7ot5DChYj4w,43.28920790000001&5.4503802,2023-11-09T20:00:00.000Z,60,10,,public,false,Détente,2,9WRTDFEIWWfQSyOipBDmAJ3kWqD3,9,10,0,0,0,0,0,on-site
HaksmcINbt7ffTBIfY86,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-11-09T20:00:00.000Z,60,15,,public,true,Détente,4,UG23bh92yeTazTzl6luByxrPhHf1,10,10,2,0,0,0,1,on-site
NZicFQe06GMUX1OMp7NR,Z5 Aix,canceled,captain,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2023-11-09T20:00:00.000Z,60,11,,public,false,,,NmWg4u7j34cHs258dlP00wbdGOl2,5,10,0,0,0,0,0,on-site
RMWvHynGx8TSqaqwvtR6,UrbanSoccer - Lille Lezennes,canceled,captain,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2023-11-09T20:00:00.000Z,60,9,,public,true,Détente,2,JTE85wneibh7jnFC2M74ubFmC4j1,7,10,0,0,0,0,0,on-site
TmcFXtDpqUVtEU0xaIWQ,LE FIVE Marville - La Courneuve,played,captain,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9364404&2.3869147,2023-11-09T20:00:00.000Z,90,15,,public,false,Détente,3,ATXISESgsqO9MHV7lgyytD7kiDr2,10,10,3,0,0,0,0,on-site
bBBXQdQIL59J1ltRg6fR,Kaiser Park,played,captain,ChIJsRLZzKFg5kcRBCfNws9nssw,49.0175545&2.1775301,2023-11-09T20:00:00.000Z,120,15,,public,false,Compétition,3,roqTCtLWtzZ7MZFTiKmsvCgMCiG2,10,10,2,0,0,0,0,on-site
pLe4TTq28EeqhUHg69As,Monclub Futbol,played,captain,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2023-11-09T20:00:00.000Z,120,10,,public,false,Détente,2,r3tG4SnGQfcOOuO87UR47ZSVc6u2,10,10,2,0,0,0,0,on-site
quSI0KRJj32p0likPjb9,We Are Sports,played,captain,ChIJFZU5oBHC9EcRJTFrSkI1xxg,45.7113247&4.8761886,2023-11-09T20:00:00.000Z,60,9.5,,public,false,Détente,3,p2g6gfC97zem1lLX6Z4AQgPC2vf1,12,12,2,0,0,0,0,on-site
rUT3u2rfn3WgcjCr3SYQ,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-11-09T20:00:00.000Z,90,22,,public,true,Détente,3,u5xysVis4OX9FRYGGv8h4eGuFp73,8,10,0,0,0,0,0,on-site
xnpCtGuY4LNAiAsJZ5Bx,LE FIVE Paris 17,played,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-11-09T20:00:00.000Z,60,12,,public,true,Détente,2,HONa6lzVLlRDmvLLv6jNeP9hiT42,10,10,4,0,0,0,0,on-site
zIBwQjHmxcgbUKRzPLU9,UrbanSoccer Guyancourt,played,captain,ChIJmdX-2c-A5kcRj1wtOS8rZmo,48.7722091&2.0600292,2023-11-09T20:00:00.000Z,90,17.25,,public,true,Détente,3,eWEpfpVThhVgpX2eIyIFF48HERM2,10,10,0,0,0,0,0,on-site
EU4WcydmPSw5eFqvBcJN,UrbanSoccer - Lyon Barolles,played,captain,ChIJN4l-IC3v9EcRf9QJKIVC_aY,45.6837539&4.7725939,2023-11-09T20:15:00.000Z,90,10,,public,true,Détente,,8AbCXgkjuWPd2rz7OgQTcmlFT4z1,10,10,0,0,0,0,1,on-site
eSLhe0zQes7RXzaYsIEU,UrbanSoccer - Toulouse Sept Deniers,canceled,captain,ChIJk5nUBdOkrhIRP-1aUJzo-lA,43.6321552&1.411696,2023-11-09T20:15:00.000Z,60,10,,public,true,,4,r63l1XI644PCC6lfXFrMSX6xDix1,1,10,0,0,0,0,0,on-site
3kqBAKfnBaKa6M5BDYN9,Monclub Futbol,published,pro,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2023-11-09T20:30:00.000Z,90,10,,public,false,,,CSTy9rmJRQSyWlqWuGiUhGpAGqf2,0,10,0,0,0,0,0,on-site
8T2lerocZucaeWFzdgl9,LE PARK Complexe Multisports,played,captain,ChIJdUHbID8O5kcRV5lQhiHTvhs,48.8337843&2.5728501,2023-11-09T20:30:00.000Z,90,15,,public,false,Détente,3,829zZz6oFwgbm5XgM88zXeeLYNB3,10,10,2,0,0,0,1,on-site
xiLdhpyF5uiAgq5wPZo4,LE FIVE Paris 18,played,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-11-09T20:30:00.000Z,60,14,,public,true,Détente,3,2aIw36d511PJHDqUroclsSM7vhY2,10,10,0,0,0,0,0,on-site
MeEPdp4IJQrG2xKbAeOP,UrbanSoccer - Lille Lezennes,canceled,captain,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2023-11-09T20:45:00.000Z,60,6.5,,public,true,Compétition,3,nKQZ9xAkChVGt4TygMR4XnZqnAM2,9,10,0,0,0,0,1,on-site
3eAitkwilW6duwVMSwaA,LE FIVE Villette,published,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2023-11-09T21:00:00.000Z,60,12,,public,false,Détente,2,jksmqX3GNoNUbwisiQn5lc58sUE2,1,10,0,0,0,0,0,on-site
7TortRr4kClEHAsMgSJU,Stadium Thiais,canceled,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-09T21:00:00.000Z,90,14,,public,false,Détente,3,MRRUwLE0krcRqt5ictXCnM9sotw2,5,10,0,0,0,0,0,on-site
92HdEtqlGbS5U5lLg10I,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-11-09T21:00:00.000Z,90,14,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
F8pTFPmxj0e5HAqOTNKJ,BIG5,played,captain,ChIJsb_7TJFp5kcRSPL5VqZulr4,48.9901429&2.3617895,2023-11-09T21:00:00.000Z,60,10,,public,false,Compétition,,aAxTlVFAwGgJFOjck5qyWaNj2FI2,10,10,2,0,0,0,1,on-site
Fva7kT5xOLqaDkeOYyW6,LE FIVE Paris 18,canceled,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-11-09T21:00:00.000Z,60,5,,public,true,Compétition,5,2D2Dy3yAKCOkZmQeOOcH55BGEwA3,10,10,0,0,0,0,1,on-site
IBlHBeHzsQ43NiLitj99,BIG5,canceled,captain,ChIJsb_7TJFp5kcRSPL5VqZulr4,48.9901429&2.3617895,2023-11-09T21:00:00.000Z,60,10,,public,false,Compétition,4,Dz3CyfoRcNQpp301fskMAjkKXvC3,9,10,0,0,0,0,0,on-site
NWKhkvHE2m6g6f4eVgUH,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-09T21:00:00.000Z,60,10,,public,true,Détente,3,ESqBwtu7a5fPB2rZzZ0FeOLBX0h2,10,10,3,0,0,0,1,on-site
PLYZmVIvOTSQ5u0c31o7,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-09T21:00:00.000Z,90,14,,public,false,Détente,2,GNzuYl91m1bPS3Ykvs5DnOGA3hr2,10,10,3,0,0,0,2,on-site
UfrfpLrTwgwwdzwVKBXc,UrbanSoccer - Asnières,published,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-11-09T21:00:00.000Z,60,8.5,,public,true,Compétition,3,oBkt7E0ObAWBTYjxCPNxhjbbC5z2,5,10,0,0,0,0,0,on-site
a7TUgsRAsKLlZ4RLC2xJ,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-09T21:00:00.000Z,90,14,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,6,0,0,0,2,on-site
hjWoIGea3C06HZawLiIc,LE FIVE Bezons,canceled,pro,,48.91909&2.2093051,2023-11-09T21:00:00.000Z,90,14,,public,false,,,U3MriTZbPbTUEsU6RtRuHxDMKvg2,0,10,0,0,0,0,1,on-site
tGPu73aN49tbXkdfsLhb,Stadium Thiais,played,pro,,48.7511024&2.3713455,2023-11-09T21:00:00.000Z,90,14,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,4,0,0,0,1,on-site
cPzmbPIn0r5MdplIWjNL,LE FIVE Paris 18,hidden,pro,,48.8978522&2.3700234,2023-11-09T21:20:00.000Z,90,10,,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,0,10,0,0,0,0,0,on-site
Bv1AQTmjanbSYHDHDfFD,Foot POWER 5,played,pro,,48.960066&2.2061913,2023-11-09T21:30:00.000Z,90,7,,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,10,10,8,0,0,0,2,on-site
f5MIypFtWtUtrfwdwEd3,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-11-09T21:30:00.000Z,90,16.5,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,12,0,0,0,0,0,on-site
2sg7JMnsFfhiQ1EuwrY7,LE FIVE Paris 18,played,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-11-09T22:00:00.000Z,60,7,,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,10,10,7,0,3,0,1,on-site
RiMRviEr5c44LH8H6fKx,LE FIVE Paris 13,published,pro,,48.8181615&2.3658793,2023-11-09T22:00:00.000Z,60,10,,public,false,,,FjSnzlRFFfhWVWQJGfIEwRc2ZMj2,1,10,0,0,0,0,0,on-site
lANQWP3y7t9q8ynbQnBE,Top Ten,published,pro,,48.8729106&2.6840919,2023-11-09T22:00:00.000Z,90,16.5,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0,on-site
UcJ5df1SpkdbJTYNJFx5,Parc Sainte Barbe,canceled,captain,ChIJtw301r5w5kcRvRjidiuAyaw,48.7922897&2.2913469,2023-11-09T23:00:00.000Z,30,,,public,false,Détente,4,rzC8A0bd4afb9AWrHKlCPT9461y1,1,16,0,0,0,0,0,on-site
FDsA7xzlq7SpynOtPoMB,UrbanSoccer - Asnières,published,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-11-10T08:00:00.000Z,60,9.5,,public,true,Compétition,3,IFwIRgdb1bb1rS07dEY2mhSI7Fi2,7,10,0,0,0,0,0,on-site
CIW9Rx6mj9HecuG2zZGb,LE FIVE Villette,canceled,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2023-11-10T10:00:00.000Z,120,7,,public,false,,4,DdqHBe40o5M0JFGFs3JjiwEPDGw1,9,10,0,0,0,0,0,on-site
0qtE5xORcLbzcVEXk12S,Stade de la Tour aux Parachutes,played,captain,ChIJbwsrhCpy5kcRca22Pnhr8MU,48.8175176&2.3643354,2023-11-10T10:50:00.000Z,120,,,public,false,Détente,3,IEU57Q7nmbbkCnloDOZa6y1BGHS2,16,16,7,0,1,0,0,on-site
LGrlNszv5wfQJ5e7ogVA,Stade de la Tour aux Parachutes,published,captain,,48.8175176&2.3643354,2023-11-10T10:55:00.000Z,120,,,public,false,Compétition,4,9u07nYCxPsS4Kuk04jJnzAYlOXf2,14,16,0,0,0,0,0,on-site
7GNEstAhBN2mLtFiZlyD,UrbanSoccer - Puteaux,played,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-11-10T11:00:00.000Z,60,11.5,,public,true,Détente,4,IDTfe5ddreU0wA9Lg9g2n3tKwlJ2,10,10,3,0,0,0,1,on-site
A1wXdBQ9rjjyOjz649ob,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-11-10T11:00:00.000Z,60,7,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,3,10,0,0,0,0,0,on-site
OK9u4N9ZaQQK1TmTzZHe,LE FIVE Bezons,canceled,pro,,48.91909&2.2093051,2023-11-10T11:00:00.000Z,90,10,,public,false,,,U3MriTZbPbTUEsU6RtRuHxDMKvg2,1,10,0,0,0,0,1,on-site
UrFzSCu9CNAX41g3jaKZ,Top Ten,canceled,captain,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-11-10T11:00:00.000Z,90,5,,public,false,Détente,2,degvVZqDrzbCH4Qf4TiYIifuHg03,3,10,0,0,0,0,0,on-site
VrWY6XGGuKR8b8AhNxFC,City KOF,played,captain,ChIJ_2pirmlv5kcRTpGJ0UDn1Y8,48.9155954&2.2963072,2023-11-10T11:00:00.000Z,90,,,public,false,Détente,2,PL0nw3BiAUhxDJuKc8qZsRazcM23,10,10,6,0,0,1,1,on-site
k3z085ewrvJskmmF0wcJ,Top Ten,published,pro,,48.8729106&2.6840919,2023-11-10T11:00:00.000Z,90,5,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0,on-site
